SiO2;0,2
TiO2;0,2
SiO2;0,2
TiO2;0,6
SiO2;0,2
TiO2;0,2
SiO2;0,2
TiO2;1,8
SiO2;0,2
TiO2;0,2
SiO2;0,2
TiO2;0,6
SiO2;0,2
TiO2;0,2
SiO2;0,2
TiO2;5,4
SiO2;0,2
TiO2;0,2
SiO2;0,2
TiO2;0,6
SiO2;0,2
TiO2;0,2
SiO2;0,2
TiO2;1,8
SiO2;0,2
TiO2;0,2
SiO2;0,2
TiO2;0,6
SiO2;0,2
TiO2;0,2
SiO2;0,2
